"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"169","#DataViz News: Why Most People's Charts &amp; Graphs Look Like Crap http://t.co/qxTmhGgjhy, see more http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-06 23:56:01,FALSE,NA,"497169252231966720",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",4,FALSE,FALSE,NA,NA
"170","Numbers have an important story to tell. They rely on you to give them a voice. - Stephen Few. &lt;&lt; good quote. #analytics #data",FALSE,4,NA,2014-08-06 22:23:00,FALSE,NA,"497145844681175040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",8,FALSE,FALSE,NA,NA
"171","@BrentO @onpnt @SQLDBA @Kendra_Little Deprived of all his thoughts, the young man struggles on. Boy bands are not permitted. Like pie charts",FALSE,0,"BrentO",2014-08-06 22:20:20,FALSE,"497141539391680512","497145173881925632","495643","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"172","This. Talks by Stephen Few, @katycns @nigelblue, @mslima, @johngrimwade,etc. http://t.co/QM7nkg7i5A #dataviz I wish I could go.",FALSE,1,NA,2014-08-06 22:02:30,FALSE,NA,"497140683934035969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"173","@BrentO @onpnt @SQLDBA @Kendra_Little Where's the 'School of Rock' when you need it? my 8yr old is word perfect in Metallica #MyWorkIsDone",FALSE,0,"BrentO",2014-08-06 22:01:09,FALSE,"497138806513213441","497140345235599361","495643","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"174","RT @albertocairo: Sign up (for free): Talks by Stephen Few, @katycns @nigelblue, @mslima, @johngrimwade,etc. http://t.co/qNKYqDyZx7 http://…",FALSE,0,NA,2014-08-06 21:55:09,FALSE,NA,"497138835084820480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",11,TRUE,FALSE,NA,NA
"175","Today's #SQLServer2014 news: http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-06 18:00:10,FALSE,NA,"497079699525599233",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"176","#DataViz latest news roundup: http://t.co/8GSq1DUxMp",FALSE,1,NA,2014-08-06 17:00:02,FALSE,NA,"497064565281423360",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"177","#SQLServer2014 Top Content: http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-06 16:00:06,FALSE,NA,"497049482891362304",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"178","Twenty Years of Machine Learning at Microsoft. Great discussion with John Platt http://t.co/6nqJUfpbb1",FALSE,0,NA,2014-08-06 15:52:45,FALSE,NA,"497047633639505920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"179","RT @ivedix: Top 200 Thought Leaders in #BigData &amp; #Analytics http://t.co/LF58lfv44s @BigDataGal @data_nerd @jameskobielus @jenstirrup via @…",FALSE,0,NA,2014-08-06 15:27:43,FALSE,NA,"497041333216112640",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jenstirrup",1,TRUE,FALSE,NA,NA
"180","Summary of the latest #dataviz news! http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-06 15:00:02,FALSE,NA,"497034369371222016",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"181","The SQLServer2012 Daily is out! http://t.co/40NXR0PYi4 Stories via @OlenaKolikhova @anBenedetti",FALSE,0,NA,2014-08-06 14:14:24,FALSE,NA,"497022885358489600",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"182","Top #dataviz story: Israel, Gaza, War &amp; Data — i ❤ data — Medium https://t.co/78WAAvfogp, see more http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-06 14:09:08,FALSE,NA,"497021558054203392",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"183","#SQLServer2014 Top Content: Profiling OLTP performance on Virtualized SQL 2014 … http://t.co/Feqm4oGWJe, see more http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-06 13:51:30,FALSE,NA,"497017121499803648",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"184","Today's freshest #SQLServer2014 news: Profiling OLTP performance on Virtualized… http://t.co/Feqm4oGWJe, see more http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-06 13:51:30,FALSE,NA,"497017120103071744",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"185","Why run for #SQLPass board? Useful material plus a video from me http://t.co/Ltka0qMeNH",FALSE,0,NA,2014-08-06 13:51:06,FALSE,NA,"497017018428968960",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"186","Pro Tip: #Excel has multiple versions of FIND function for SBCS &amp; DBCS.
#DAX uses Unicode &amp; cou... Read more at http://t.co/q7t05Igvwk",FALSE,0,NA,2014-08-06 13:15:57,FALSE,NA,"497008176391135232",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"187","Facebook group for SQLSaturday London Business Analytics edition. Join the lively discussions! http://t.co/VmQo76QO5j #data #SQLSat353",FALSE,0,NA,2014-08-06 12:39:15,FALSE,NA,"496998937367441408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"188","A point of view can be a dangerous luxury when substituted for insight and understanding. (McLuhan). Know your #data http://t.co/PRMpuI0kMn",FALSE,2,NA,2014-08-06 12:33:21,FALSE,NA,"496997455914082304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"189","If you don't know how to ask the right question, you discover nothing. W. Edward Dening #data #analytics #BusinessIntelligence",FALSE,1,NA,2014-08-06 07:29:18,FALSE,NA,"496920937816920064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"190","Data! Data! Data! I can’t make bricks without clay! - Sir Arthur Conan Doyle. Free #analytics event http://t.co/PRMpuI0kMn #SQLSatLondonBA",FALSE,1,NA,2014-08-06 07:28:21,FALSE,NA,"496920699739852800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",4,FALSE,FALSE,NA,NA
"191","Data! Data! Data! I can’t make bricks without clay! - Sir Arthur Conan Doyle. For a free #analytics event in London http://t.co/PRMpuI0kMn",FALSE,0,NA,2014-08-06 07:27:41,FALSE,NA,"496920530055081984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"192","Top story: Twitter / KirkDBorne: Internet of Things #IoT and ... http://t.co/ZIjnXVwh4k, see more http://t.co/jSEH0YSTvp",FALSE,2,NA,2014-08-06 04:42:03,FALSE,NA,"496878846931894272",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"193","He uses statistics as a drunken man uses lamp posts-for support rather than for illumination (A Lang) #SQLSatLondonBA http://t.co/PRMpuI0kMn",FALSE,0,NA,2014-08-05 23:36:29,FALSE,NA,"496801949447376897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"194","RT @sqlsat: Profisee Ltd is sponsoring SQLSaturday #353 - London - BA Edition 2014 #sqlsatLondonBA",FALSE,0,NA,2014-08-05 22:22:22,FALSE,NA,"496783296064282624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,TRUE,FALSE,NA,NA
"195","RT @sqlsat: Violin Memory is sponsoring SQLSaturday #353 - London - BA Edition 2014 #sqlsatLondonBA",FALSE,0,NA,2014-08-05 22:13:23,FALSE,NA,"496781037561585664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,TRUE,FALSE,NA,NA
"196","RT @sqlsat: Big Bang Data Ltd is sponsoring SQLSaturday #353 - London - BA Edition 2014 #sqlsatLondonBA",FALSE,0,NA,2014-08-05 22:12:47,FALSE,NA,"496780884901523456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,TRUE,FALSE,NA,NA
"197","@Technitrain we'd love to have a #SQLSatLondonBA session from you! Mid-Sept. We're getting in a strong steady level of speaker interest now",FALSE,0,"Technitrain",2014-08-05 22:12:34,FALSE,"496777327733243905","496780829880635392","325068888","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"198","#SQLSatLondonBA shaping up nicely. I've got a headache over session selection! Great speaker submissions #analytics http://t.co/68y1XKOaY8",FALSE,2,NA,2014-08-05 21:45:34,FALSE,NA,"496774034625794048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"199","RT @ProfiseeMDM: @jenstirrup @ventanaresearch Thanks, Jen! Proud to support these great events!",FALSE,0,NA,2014-08-05 21:39:57,FALSE,NA,"496772623942963200",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,TRUE,FALSE,NA,NA
"200","#SQLSatLondonBA sponsors @ProfiseeMDM are great community supporters! Also Pioneer Sponsor of @VentanaResearch Summit http://t.co/Bzx9B0QtGD",FALSE,0,NA,2014-08-05 21:33:20,FALSE,NA,"496770957168488448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"201","@an_excel_expert Thanks! I hope you'll enjoy #SQLSatDublin I'm organising a #BusinessAnalytics event in London too http://t.co/PRMpuI0kMn",FALSE,0,"an_excel_expert",2014-08-05 19:08:36,FALSE,"496675198582923265","496734533677760512","234717797","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"202","My favourite Tech Leaders news: http://t.co/jSEH0YSTvp - top stories by KirkDBorne, eric_kavanagh",FALSE,2,NA,2014-08-05 19:00:12,FALSE,NA,"496732418397982721",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"203","Today's #SQLServer2014 news: http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-05 18:00:13,FALSE,NA,"496717326809833472",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"204","Top story: THE BLOOR GROUP WebEx Enterprise Site https://t.co/ygGnPY1yWG, see more http://t.co/jSEH0YSTvp",FALSE,0,NA,2014-08-05 17:00:05,FALSE,NA,"496702193257705472",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"205","#DataViz latest news roundup: http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-05 17:00:03,FALSE,NA,"496702184067960832",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"206","#DataViz News: Twitter / lisachwinter: The 10 biggest Do's and Don't's ... http://t.co/dOUU7L9xaa, see more http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-05 16:57:13,FALSE,NA,"496701472290373632",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"207","#SQLServer2014 Top Content: http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-05 16:00:10,FALSE,NA,"496687111391961089",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"208","Summary of the latest #dataviz news! http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-05 15:00:03,FALSE,NA,"496671983099473920",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"209","Technical diagrams for #SharePoint 2013
http://t.co/mBLg35VRNn",FALSE,1,NA,2014-08-05 14:27:47,FALSE,NA,"496663866353254400",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"210","The SQLServer2012 Daily is out! http://t.co/40NXR0PYi4 Stories via @SQL_Sentry @dbiservices",FALSE,0,NA,2014-08-05 14:14:24,FALSE,NA,"496660496381378560",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"211","Today's freshest #SQLServer2014 news: Free download: System Center Management P… http://t.co/8Gv9y4QsnP, see more http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-05 13:31:01,FALSE,NA,"496649577165246464",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"212","Free in-person event: Business Data now and future: interacting with data
to drive the business... Read more at http://t.co/8YXdgPK6QR",FALSE,0,NA,2014-08-05 11:47:06,FALSE,NA,"496623426828640257",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"213","Interested in our free #BusinessAnalytics community training event in
London then register soon... Read more at http://t.co/iTeM5Nw20N",FALSE,0,NA,2014-08-05 11:41:52,FALSE,NA,"496622109297094656",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"214","In London? Want some free in-person training on #RStats #BusinessAnalytics
#PowerBI then regist... Read more at http://t.co/vSNIQYBeaS",FALSE,0,NA,2014-08-05 11:39:44,FALSE,NA,"496621574263304192",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"215","Top #dataviz story: This Is How Many British Soldiers Died During World War I http://t.co/SPRPJIS61T, see more http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-05 06:38:14,FALSE,NA,"496545698918457345",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"216","Top story: Twitter / GoogleAtWork: Cal + #Hangouts = super-invite. ... http://t.co/lTWDj7xxwb, see more http://t.co/jSEH0YSTvp",FALSE,0,NA,2014-08-05 06:17:05,FALSE,NA,"496540374325002241",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"217","#DataViz News: Data visualizations: you know you want them! » Relevanza http://t.co/2om4KaiPOe, see more http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-05 06:07:01,FALSE,NA,"496537842064302080",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"218","#SQLServer2014 Top Content: Great read: Virtualizing SQL Server with VMware: do… http://t.co/YxPJlXhcX0, see more http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-05 02:52:02,FALSE,NA,"496488772276862976",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"219","Lots of great new features in today's new Azure SDK release.  http://t.co/pswd41D8g3 via @scottgu #cloud #azure",FALSE,0,"scottgu",2014-08-04 22:28:54,FALSE,"496362313796956160","496422553964269569","41754227","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"220","RT @RoyalAirForceUK: Tonight we remember all those who gave their tomorrow for our today. #LightsOut #WW1centenary #LightsOut #RememberThem",FALSE,0,NA,2014-08-04 21:22:12,FALSE,NA,"496405769911164928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"221","@nigelainscoe @SQLFit sorry about that, not sure what happened! http://t.co/bE1u1jBflU Azure SQL Database adds new features #Cloud #Azure",FALSE,0,"nigelainscoe",2014-08-04 21:21:28,FALSE,"496396535157231617","496405582983606272","20548681","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"222","RT @RoyalAirForceUK: Tonight we remember all those who gave their tomorrow for our today. #LightsOut #WW1centenary #LightsOut",FALSE,0,NA,2014-08-04 21:18:50,FALSE,NA,"496404920107409408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"223","Azure SQL Database adds new features http://t.co/efQh9s2ZAM #Cloud #databases",FALSE,0,NA,2014-08-04 19:40:05,FALSE,NA,"496380069380882433",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"224","Reading: Simplifying #MDM via @ProfiseeMDM http://t.co/gv4hFCHv9G",FALSE,0,NA,2014-08-04 19:34:41,FALSE,NA,"496378710766129152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"225","#SQLSatLondonBA are delighted to add @ProfiseeMDM @ProfiseeUK as Gold sponsors! Great community support for @SQLPass http://t.co/taBCEq7UiJ",FALSE,0,NA,2014-08-04 19:28:40,FALSE,NA,"496377197658378240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"226","Business intelligence projects can often be change projects in disguise. You see it in the data. https://t.co/K5W5NJrqBm #Data",FALSE,0,NA,2014-08-04 19:06:43,FALSE,NA,"496371671146979330",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"227","My favourite Tech Leaders news: http://t.co/jSEH0YSTvp - top stories by JulesTaggart",FALSE,0,NA,2014-08-04 19:00:15,FALSE,NA,"496370045531217920",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"228","Top story: Goodbyes, gratitude and why I would do it all again - amp&amp;pivot http://t.co/TgrZy4Bbcp, see more http://t.co/jSEH0YSTvp",FALSE,0,NA,2014-08-04 18:33:40,FALSE,NA,"496363353020051458",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"229","Today's #SQLServer2014 news: http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-04 18:00:12,FALSE,NA,"496354931151233024",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"230","#DataViz latest news roundup: http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-04 17:00:05,FALSE,NA,"496339802867126272",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"231","Today's freshest #SQLServer2014 news: Great read: Virtualizing SQL Server with … http://t.co/YxPJlXhcX0, see more http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-04 16:04:12,FALSE,NA,"496325740150140929",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"232","#SQLServer2014 Top Content: http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-04 16:00:08,FALSE,NA,"496324716056285184",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"233","Summary of the latest #dataviz news! http://t.co/SG6O6jBMnh",FALSE,1,NA,2014-08-04 15:00:03,FALSE,NA,"496309595657482240",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"234","@Gigaom Research webinar: tangible performance benefits of intelligent
scale-out SDN-powered st... Read more at http://t.co/v0WOWb04NF",FALSE,0,"gigaom",2014-08-04 14:42:25,FALSE,NA,"496305157483671553","2893971","<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"235","The SQLServer2012 Daily is out! http://t.co/40NXR0PYi4",FALSE,0,NA,2014-08-04 14:14:20,FALSE,NA,"496298089737879552",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"236","#SQLSatLondonBA are delighted to announce @ViolinMemory as Gold Sponsors!
http://t.co/68y1XKOaY8 http://t.co/2ow7ML7wdj",FALSE,1,NA,2014-08-04 12:14:17,FALSE,NA,"496267881605103616",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",2,FALSE,FALSE,NA,NA
"237","Top #dataviz story: Twitter / WebHistoryPics: ""Data visualisation of NSA ... http://t.co/wvaNaRFwdI, see more http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-04 11:35:55,FALSE,NA,"496258225122324480",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"238","PASS Summit 2014
http://t.co/pLoAiQPaFn... Read more at http://t.co/e4SXBwTg6q",FALSE,0,NA,2014-08-04 11:20:59,FALSE,NA,"496254466232815617",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"239","Announcing 100 days of #DevOps with #PowerShell
http://t.co/kfm6op0R9p
 #PoSH",FALSE,3,NA,2014-08-04 11:19:54,FALSE,NA,"496254195008151552",NA,"<a href=""http://twittercounter.com"" rel=""nofollow"">The Counter</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"240","Today's freshest #SQLServer2014 news: SQL SERVER – SSMS: Backup and Restore Eve… http://t.co/L2gkm7Hmd2, see more http://t.co/mWT4fTxQaz",FALSE,0,NA,2014-08-04 09:51:46,FALSE,NA,"496232014794608640",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"241","Top #dataviz story: Data Visualisation, from the World Cup to Drugs in Arkansas… http://t.co/o54JfLNZKO, see more http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-04 08:40:15,FALSE,NA,"496214016348680192",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"242","Top story: Police Push the Limits of Big Data Technology http://t.co/m3mTGoA7cQ, see more http://t.co/jSEH0YSTvp",FALSE,0,NA,2014-08-04 00:48:07,FALSE,NA,"496095198955704320",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"243","RT @bobehayes: In a data-driven world, businesses crunch the numbers  http://t.co/vAZ3b91efD #bigdata #analytics",FALSE,0,NA,2014-08-03 23:47:21,FALSE,NA,"496079910210138112",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","jenstirrup",7,TRUE,FALSE,NA,NA
"244","Office 365 is much more than Office from the #Cloud http://t.co/FAnVDeaks9 via @cloudamour",FALSE,0,NA,2014-08-03 21:46:20,FALSE,NA,"496049452663472128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenstirrup",1,FALSE,FALSE,NA,NA
"245","My favourite Tech Leaders news: http://t.co/jSEH0YSTvp - top stories by KirkDBorne, mjcavaretta",FALSE,0,NA,2014-08-03 19:00:13,FALSE,NA,"496007650560471040",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"246","Today's #SQLServer2014 news: http://t.co/Ik5qeltRhV",FALSE,0,NA,2014-08-03 18:00:12,FALSE,NA,"495992543398858753",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"247","#DataViz latest news roundup: http://t.co/8GSq1DUxMp",FALSE,0,NA,2014-08-03 17:00:02,FALSE,NA,"495977404478013440",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"248","#SQLServer2014 Top Content: http://t.co/GAj4QKhlKe",FALSE,0,NA,2014-08-03 16:00:07,FALSE,NA,"495962323774111744",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"249","Summary of the latest #dataviz news! http://t.co/SG6O6jBMnh",FALSE,0,NA,2014-08-03 15:00:04,FALSE,NA,"495947212904734720",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","jenstirrup",0,FALSE,FALSE,NA,NA
"250","The SQLServer2012 Daily is out! http://t.co/40NXR0PYi4",FALSE,0,NA,2014-08-03 14:14:20,FALSE,NA,"495935703965270016",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","jenstirrup",0,FALSE,FALSE,NA,NA
